pattern,strategy,turn,player_action,intent_type,joy_before,trust_before,fear_before,surprise_before,sadness_before,disgust_before,anger_before,anticipation_before,valence_before,arousal_before,dominant_emotion_before,selected_behavior,behavior_type,base_priority,emotional_modifier,effective_priority,priority_override,joy_after,trust_after,fear_after,surprise_after,sadness_after,disgust_after,anger_after,anticipation_after,valence_after,arousal_after,dominant_emotion_after
Redemption,random_selection,10,Player apologizes sincerely (turn 10),Friendly,0.700,0.385,0.388,0.000,-0.700,-0.385,-0.388,0.000,0.310,0.368,sadness,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.700,0.385,0.388,0.000,-0.700,-0.385,-0.388,0.000,0.310,0.368,sadness
Redemption,random_selection,11,Player is consistently kind (turn 11),Friendly,0.780,0.446,0.350,0.000,-0.780,-0.446,-0.350,0.000,0.350,0.394,sadness,JoyfulBehavior,emotional,50,0,50,false,0.830,0.546,0.350,0.000,-0.830,-0.546,-0.350,0.000,0.393,0.431,sadness
Redemption,random_selection,12,Player is consistently kind (turn 12),Friendly,0.897,0.592,0.315,0.000,-0.897,-0.592,-0.315,0.000,0.425,0.451,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.997,0.742,0.315,0.000,-0.997,-0.742,-0.315,0.000,0.497,0.513,sadness
Redemption,random_selection,13,Player is consistently kind (turn 13),Friendly,1.000,0.768,0.283,0.000,-1.000,-0.768,-0.283,0.000,0.505,0.513,sadness,JoyfulBehavior,emotional,50,0,50,false,1.000,0.868,0.283,0.000,-1.000,-0.868,-0.283,0.000,0.534,0.538,sadness
Redemption,random_selection,14,Player is consistently kind (turn 14),Friendly,1.000,0.881,0.255,0.000,-1.000,-0.881,-0.255,0.000,0.537,0.534,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.255,0.000,-1.000,-1.000,-0.255,0.000,0.571,0.564,disgust
Redemption,random_selection,15,Player is consistently kind (turn 15),Friendly,1.000,1.000,0.229,0.000,-1.000,-1.000,-0.229,0.000,0.571,0.557,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.229,0.000,-1.000,-1.000,-0.229,0.000,0.571,0.557,disgust
Redemption,random_selection,16,Player is consistently kind (turn 16),Friendly,1.000,1.000,0.206,0.000,-1.000,-1.000,-0.206,0.000,0.571,0.552,disgust,JoyfulBehavior,emotional,50,0,50,false,1.000,1.000,0.206,0.000,-1.000,-1.000,-0.206,0.000,0.571,0.552,disgust
Redemption,random_selection,17,Player is consistently kind (turn 17),Friendly,1.000,1.000,0.186,0.000,-1.000,-1.000,-0.186,0.000,0.571,0.546,disgust,JoyfulBehavior,emotional,50,0,50,false,1.000,1.000,0.186,0.000,-1.000,-1.000,-0.186,0.000,0.571,0.546,disgust
Redemption,random_selection,18,Player is consistently kind (turn 18),Friendly,1.000,1.000,0.167,0.000,-1.000,-1.000,-0.167,0.000,0.571,0.542,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.167,0.000,-1.000,-1.000,-0.167,0.000,0.571,0.542,disgust
Redemption,random_selection,19,Player is consistently kind (turn 19),Friendly,1.000,1.000,0.151,0.000,-1.000,-1.000,-0.151,0.000,0.571,0.538,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.151,0.000,-1.000,-1.000,-0.151,0.000,0.571,0.538,disgust
Redemption,random_selection,20,Player is consistently kind (turn 20),Friendly,1.000,1.000,0.135,0.000,-1.000,-1.000,-0.135,0.000,0.571,0.534,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.135,0.000,-1.000,-1.000,-0.135,0.000,0.571,0.534,disgust
Redemption,random_selection,21,Player is consistently kind (turn 21),Friendly,1.000,1.000,0.122,0.000,-1.000,-1.000,-0.122,0.000,0.571,0.530,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.122,0.000,-1.000,-1.000,-0.122,0.000,0.571,0.530,disgust
Redemption,random_selection,22,Player is consistently kind (turn 22),Friendly,1.000,1.000,0.110,0.000,-1.000,-1.000,-0.110,0.000,0.571,0.527,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.110,0.000,-1.000,-1.000,-0.110,0.000,0.571,0.527,disgust
Redemption,random_selection,23,Player is consistently kind (turn 23),Friendly,1.000,1.000,0.099,0.000,-1.000,-1.000,-0.099,0.000,0.571,0.525,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.099,0.000,-1.000,-1.000,-0.099,0.000,0.571,0.525,disgust
Redemption,random_selection,24,Player is consistently kind (turn 24),Friendly,1.000,1.000,0.089,0.000,-1.000,-1.000,-0.089,0.000,0.571,0.522,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,1.000,1.000,0.089,0.000,-1.000,-1.000,-0.089,0.000,0.571,0.522,disgust
Redemption,random_selection,25,Player is consistently kind (turn 25),Friendly,1.000,1.000,0.080,0.000,-1.000,-1.000,-0.080,0.000,0.571,0.520,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.080,0.000,-1.000,-1.000,-0.080,0.000,0.571,0.520,disgust
Redemption,random_selection,26,Player is consistently kind (turn 26),Friendly,1.000,1.000,0.072,0.000,-1.000,-1.000,-0.072,0.000,0.571,0.518,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.072,0.000,-1.000,-1.000,-0.072,0.000,0.571,0.518,disgust
Redemption,random_selection,27,Player is consistently kind (turn 27),Friendly,1.000,1.000,0.065,0.000,-1.000,-1.000,-0.065,0.000,0.571,0.516,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.065,0.000,-1.000,-1.000,-0.065,0.000,0.571,0.516,disgust
Redemption,random_selection,28,Player is consistently kind (turn 28),Friendly,1.000,1.000,0.058,0.000,-1.000,-1.000,-0.058,0.000,0.571,0.515,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.058,0.000,-1.000,-1.000,-0.058,0.000,0.571,0.515,disgust
Redemption,random_selection,29,Player is consistently kind (turn 29),Friendly,1.000,1.000,0.052,0.000,-1.000,-1.000,-0.052,0.000,0.571,0.513,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,1.000,1.000,0.052,0.000,-1.000,-1.000,-0.052,0.000,0.571,0.513,disgust
Redemption,random_selection,30,Player is consistently kind (turn 30),Friendly,1.000,1.000,0.047,0.000,-1.000,-1.000,-0.047,0.000,0.571,0.512,disgust,JoyfulBehavior,emotional,50,0,50,false,1.000,1.000,0.047,0.000,-1.000,-1.000,-0.047,0.000,0.571,0.512,disgust
Boundary Testing,emotion_modulated,1,Player behaves normally (turn 1),Greeting,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness
Boundary Testing,emotion_modulated,2,Player behaves normally (turn 2),Greeting,0.285,0.190,0.000,0.000,-0.285,-0.190,0.000,0.000,0.136,0.119,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.285,0.190,0.000,0.000,-0.285,-0.190,0.000,0.000,0.136,0.119,sadness
Boundary Testing,emotion_modulated,3,Player behaves normally (turn 3),Greeting,0.407,0.271,0.000,0.000,-0.407,-0.271,0.000,0.000,0.194,0.169,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.407,0.271,0.000,0.000,-0.407,-0.271,0.000,0.000,0.194,0.169,sadness
Boundary Testing,emotion_modulated,4,Player behaves normally (turn 4),Greeting,0.516,0.344,0.000,0.000,-0.516,-0.344,0.000,0.000,0.246,0.215,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.516,0.344,0.000,0.000,-0.516,-0.344,0.000,0.000,0.246,0.215,sadness
Boundary Testing,emotion_modulated,5,Player behaves normally (turn 5),Greeting,0.614,0.410,0.000,0.000,-0.614,-0.410,0.000,0.000,0.293,0.256,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.614,0.410,0.000,0.000,-0.614,-0.410,0.000,0.000,0.293,0.256,sadness
Boundary Testing,emotion_modulated,6,Player behaves normally (turn 6),Greeting,0.703,0.469,0.000,0.000,-0.703,-0.469,0.000,0.000,0.335,0.293,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.803,0.619,0.000,0.000,-0.803,-0.619,0.000,0.000,0.406,0.355,sadness
Boundary Testing,emotion_modulated,7,Player behaves normally (turn 7),Greeting,0.873,0.657,0.000,0.000,-0.873,-0.657,0.000,0.000,0.437,0.382,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.973,0.807,0.000,0.000,-0.973,-0.807,0.000,0.000,0.508,0.445,sadness
Boundary Testing,emotion_modulated,8,Player behaves normally (turn 8),Greeting,1.000,0.826,0.000,0.000,-1.000,-0.826,0.000,0.000,0.522,0.457,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,0.976,0.000,0.000,-1.000,-0.976,0.000,0.000,0.565,0.494,sadness
Boundary Testing,emotion_modulated,9,Player behaves normally (turn 9),Greeting,1.000,0.978,0.000,0.000,-1.000,-0.978,0.000,0.000,0.565,0.495,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,emotion_modulated,10,Player behaves normally (turn 10),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,emotion_modulated,11,Player makes increasingly inappropriate jokes (turn 11),Hostile,0.900,0.900,0.100,0.000,-0.900,-0.900,-0.100,0.000,0.514,0.475,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.900,0.900,0.100,0.000,-0.900,-0.900,-0.100,0.000,0.514,0.475,disgust
Boundary Testing,emotion_modulated,12,Player makes increasingly inappropriate jokes (turn 12),Hostile,0.810,0.810,0.190,0.000,-0.810,-0.810,-0.190,0.000,0.463,0.452,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.810,0.810,0.190,0.000,-0.810,-0.810,-0.190,0.000,0.463,0.452,disgust
Boundary Testing,emotion_modulated,13,Player makes increasingly inappropriate jokes (turn 13),Hostile,0.729,0.729,0.271,0.000,-0.729,-0.729,-0.271,0.000,0.417,0.432,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.729,0.729,0.271,0.000,-0.729,-0.729,-0.271,0.000,0.417,0.432,disgust
Boundary Testing,emotion_modulated,14,Player makes increasingly inappropriate jokes (turn 14),Hostile,0.656,0.656,0.344,0.000,-0.656,-0.656,-0.344,0.000,0.375,0.414,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.656,0.656,0.344,0.000,-0.656,-0.656,-0.344,0.000,0.375,0.414,disgust
Boundary Testing,emotion_modulated,15,Player makes increasingly inappropriate jokes (turn 15),Hostile,0.590,0.590,0.410,0.000,-0.590,-0.590,-0.410,0.000,0.337,0.398,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.590,0.590,0.410,0.000,-0.590,-0.590,-0.410,0.000,0.337,0.398,disgust
Boundary Testing,emotion_modulated,16,Player makes increasingly inappropriate jokes (turn 16),Hostile,0.531,0.531,0.469,0.000,-0.531,-0.531,-0.469,0.000,0.304,0.383,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.531,0.531,0.469,0.000,-0.531,-0.531,-0.469,0.000,0.304,0.383,disgust
Boundary Testing,emotion_modulated,17,Player makes increasingly inappropriate jokes (turn 17),Hostile,0.478,0.478,0.522,0.000,-0.478,-0.478,-0.522,0.000,0.273,0.370,anger,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.478,0.478,0.522,0.000,-0.478,-0.478,-0.522,0.000,0.273,0.370,anger
Boundary Testing,emotion_modulated,18,Player makes increasingly inappropriate jokes (turn 18),Hostile,0.430,0.430,0.570,0.000,-0.430,-0.430,-0.570,0.000,0.246,0.358,anger,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.430,0.430,0.570,0.000,-0.430,-0.430,-0.570,0.000,0.246,0.358,anger
Boundary Testing,emotion_modulated,19,Player makes increasingly inappropriate jokes (turn 19),Hostile,0.387,0.387,0.613,0.000,-0.387,-0.387,-0.613,0.000,0.221,0.347,anger,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.387,0.387,0.613,0.000,-0.387,-0.387,-0.613,0.000,0.221,0.347,anger
Boundary Testing,emotion_modulated,20,Player makes increasingly inappropriate jokes (turn 20),Hostile,0.349,0.349,0.651,0.000,-0.349,-0.349,-0.651,0.000,0.199,0.337,anger,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.349,0.349,0.651,0.000,-0.349,-0.349,-0.651,0.000,0.199,0.337,anger
Boundary Testing,emotion_modulated,21,Player retreats to polite conversation (turn 21),Friendly,0.464,0.414,0.586,0.000,-0.464,-0.414,-0.586,0.000,0.251,0.366,anger,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.464,0.414,0.586,0.000,-0.464,-0.414,-0.586,0.000,0.251,0.366,anger
Boundary Testing,emotion_modulated,22,Player retreats to polite conversation (turn 22),Friendly,0.567,0.472,0.528,0.000,-0.567,-0.472,-0.528,0.000,0.297,0.392,sadness,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.567,0.472,0.528,0.000,-0.567,-0.472,-0.528,0.000,0.297,0.392,sadness
Boundary Testing,emotion_modulated,23,Player retreats to polite conversation (turn 23),Friendly,0.661,0.525,0.475,0.000,-0.661,-0.525,-0.475,0.000,0.339,0.415,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.761,0.675,0.475,0.000,-0.761,-0.675,-0.475,0.000,0.410,0.478,sadness
Boundary Testing,emotion_modulated,24,Player retreats to polite conversation (turn 24),Friendly,0.835,0.708,0.427,0.000,-0.835,-0.708,-0.427,0.000,0.441,0.492,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.935,0.858,0.427,0.000,-0.935,-0.858,-0.427,0.000,0.512,0.555,sadness
Boundary Testing,emotion_modulated,25,Player retreats to polite conversation (turn 25),Friendly,0.991,0.872,0.385,0.000,-0.991,-0.872,-0.385,0.000,0.532,0.562,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.385,0.000,-1.000,-1.000,-0.385,0.000,0.571,0.596,disgust
Boundary Testing,emotion_modulated,26,Player retreats to polite conversation (turn 26),Friendly,1.000,1.000,0.346,0.000,-1.000,-1.000,-0.346,0.000,0.571,0.587,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.346,0.000,-1.000,-1.000,-0.346,0.000,0.571,0.587,disgust
Boundary Testing,emotion_modulated,27,Player retreats to polite conversation (turn 27),Friendly,1.000,1.000,0.312,0.000,-1.000,-1.000,-0.312,0.000,0.571,0.578,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.312,0.000,-1.000,-1.000,-0.312,0.000,0.571,0.578,disgust
Boundary Testing,emotion_modulated,28,Player retreats to polite conversation (turn 28),Friendly,1.000,1.000,0.280,0.000,-1.000,-1.000,-0.280,0.000,0.571,0.570,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.280,0.000,-1.000,-1.000,-0.280,0.000,0.571,0.570,disgust
Boundary Testing,emotion_modulated,29,Player retreats to polite conversation (turn 29),Friendly,1.000,1.000,0.252,0.000,-1.000,-1.000,-0.252,0.000,0.571,0.563,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.252,0.000,-1.000,-1.000,-0.252,0.000,0.571,0.563,disgust
Boundary Testing,emotion_modulated,30,Player retreats to polite conversation (turn 30),Friendly,1.000,1.000,0.227,0.000,-1.000,-1.000,-0.227,0.000,0.571,0.557,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.227,0.000,-1.000,-1.000,-0.227,0.000,0.571,0.557,disgust
Boundary Testing,fixed_priority,1,Player behaves normally (turn 1),Greeting,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.250,0.250,0.000,0.000,-0.250,-0.250,0.000,0.000,0.143,0.125,disgust
Boundary Testing,fixed_priority,2,Player behaves normally (turn 2),Greeting,0.375,0.325,0.000,0.000,-0.375,-0.325,0.000,0.000,0.200,0.175,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.475,0.475,0.000,0.000,-0.475,-0.475,0.000,0.000,0.271,0.237,disgust
Boundary Testing,fixed_priority,3,Player behaves normally (turn 3),Greeting,0.577,0.527,0.000,0.000,-0.577,-0.527,0.000,0.000,0.316,0.276,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.678,0.678,0.000,0.000,-0.678,-0.678,0.000,0.000,0.387,0.339,disgust
Boundary Testing,fixed_priority,4,Player behaves normally (turn 4),Greeting,0.760,0.710,0.000,0.000,-0.760,-0.710,0.000,0.000,0.420,0.367,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.860,0.860,0.000,0.000,-0.860,-0.860,0.000,0.000,0.491,0.430,disgust
Boundary Testing,fixed_priority,5,Player behaves normally (turn 5),Greeting,0.924,0.874,0.000,0.000,-0.924,-0.874,0.000,0.000,0.514,0.449,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,6,Player behaves normally (turn 6),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,7,Player behaves normally (turn 7),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,8,Player behaves normally (turn 8),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,9,Player behaves normally (turn 9),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,10,Player behaves normally (turn 10),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Boundary Testing,fixed_priority,11,Player makes increasingly inappropriate jokes (turn 11),Hostile,0.900,0.900,0.100,0.000,-0.900,-0.900,-0.100,0.000,0.514,0.475,disgust,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.900,0.900,0.000,-0.200,-0.900,-0.900,-0.000,0.200,0.543,0.500,disgust
Boundary Testing,fixed_priority,12,Player makes increasingly inappropriate jokes (turn 12),Hostile,0.810,0.810,0.100,-0.180,-0.810,-0.810,-0.100,0.180,0.489,0.475,disgust,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.810,0.810,0.000,-0.380,-0.810,-0.810,-0.000,0.380,0.517,0.500,disgust
Boundary Testing,fixed_priority,13,Player makes increasingly inappropriate jokes (turn 13),Hostile,0.729,0.729,0.100,-0.342,-0.729,-0.729,-0.100,0.342,0.465,0.475,disgust,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.729,0.729,0.000,-0.542,-0.729,-0.729,-0.000,0.542,0.494,0.500,disgust
Boundary Testing,fixed_priority,14,Player makes increasingly inappropriate jokes (turn 14),Hostile,0.656,0.656,0.100,-0.488,-0.656,-0.656,-0.100,0.488,0.445,0.475,disgust,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.656,0.656,0.000,-0.688,-0.656,-0.656,-0.000,0.688,0.473,0.500,anticipation
Boundary Testing,fixed_priority,15,Player makes increasingly inappropriate jokes (turn 15),Hostile,0.590,0.590,0.100,-0.619,-0.590,-0.590,-0.100,0.619,0.426,0.475,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.590,0.590,0.000,-0.819,-0.590,-0.590,-0.000,0.819,0.454,0.500,anticipation
Boundary Testing,fixed_priority,16,Player makes increasingly inappropriate jokes (turn 16),Hostile,0.531,0.531,0.100,-0.737,-0.531,-0.531,-0.100,0.737,0.409,0.475,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.531,0.531,0.000,-0.937,-0.531,-0.531,-0.000,0.937,0.438,0.500,anticipation
Boundary Testing,fixed_priority,17,Player makes increasingly inappropriate jokes (turn 17),Hostile,0.478,0.478,0.100,-0.843,-0.478,-0.478,-0.100,0.843,0.394,0.475,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.478,0.478,0.000,-1.000,-0.478,-0.478,-0.000,1.000,0.416,0.489,anticipation
Boundary Testing,fixed_priority,18,Player makes increasingly inappropriate jokes (turn 18),Hostile,0.430,0.430,0.100,-0.900,-0.430,-0.430,-0.100,0.900,0.375,0.465,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.430,0.430,0.000,-1.000,-0.430,-0.430,-0.000,1.000,0.389,0.465,anticipation
Boundary Testing,fixed_priority,19,Player makes increasingly inappropriate jokes (turn 19),Hostile,0.387,0.387,0.100,-0.900,-0.387,-0.387,-0.100,0.900,0.350,0.444,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.387,0.387,0.000,-1.000,-0.387,-0.387,-0.000,1.000,0.364,0.444,anticipation
Boundary Testing,fixed_priority,20,Player makes increasingly inappropriate jokes (turn 20),Hostile,0.349,0.349,0.100,-0.900,-0.349,-0.349,-0.100,0.900,0.328,0.424,anticipation,FleeBehavior { fear_threshold: 0.7 },emotional,100,0,100,false,0.349,0.349,0.000,-1.000,-0.349,-0.349,-0.000,1.000,0.342,0.424,anticipation
Boundary Testing,fixed_priority,21,Player retreats to polite conversation (turn 21),Friendly,0.464,0.414,0.000,-0.900,-0.464,-0.414,-0.000,0.900,0.379,0.444,anticipation,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.564,0.564,0.000,-0.900,-0.564,-0.564,-0.000,0.900,0.451,0.507,anticipation
Boundary Testing,fixed_priority,22,Player retreats to polite conversation (turn 22),Friendly,0.657,0.607,0.000,-0.810,-0.657,-0.607,-0.000,0.810,0.477,0.519,anticipation,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.757,0.757,0.000,-0.810,-0.757,-0.757,-0.000,0.810,0.549,0.581,anticipation
Boundary Testing,fixed_priority,23,Player retreats to polite conversation (turn 23),Friendly,0.832,0.782,0.000,-0.729,-0.832,-0.782,-0.000,0.729,0.565,0.586,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.932,0.932,0.000,-0.729,-0.932,-0.932,-0.000,0.729,0.637,0.648,disgust
